STATION,NAME,DATE,HLY-WIND-1STDIR,HLY-WIND-1STPCT,HLY-WIND-2NDDIR,HLY-WIND-2NDPCT,HLY-WIND-AVGSPD,HLY-WIND-PCTCLM,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,YEAR,MONTH,DAY,HOUR
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-08T14:00:00,2,257,1,181,8.1,96,17,1,2010,1,8,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-08T15:00:00,1,218,2,203,7.9,132,344,1,2010,1,8,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-08T16:00:00,1,196,2,182,7.9,134,319,1.3,2010,1,8,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-08T17:00:00,2,183,7,157,7.9,158,296,1.6,2010,1,8,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-08T18:00:00,7,196,2,139,7.8,140,287,1.6,2010,1,8,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-08T19:00:00,7,192,4,147,7.3,149,275,1.3,2010,1,8,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-08T20:00:00,7,163,4,146,6.9,160,266,0.7,2010,1,8,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-08T21:00:00,4,159,5,152,6.7,143,207,0.7,2010,1,8,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-08T22:00:00,4,168,5,152,6.5,196,192,1.3,2010,1,8,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-08T23:00:00,4,150,5,145,6.6,183,197,0.7,2010,1,8,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T00:00:00,5,148,4,141,6.6,164,162,0.4,2010,1,9,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T01:00:00,5,163,4,141,6.4,216,186,0.7,2010,1,9,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T02:00:00,4,165,5,147,6.6,185,157,1,2010,1,9,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T03:00:00,4,186,5,129,6.2,212,145,1,2010,1,9,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T04:00:00,4,204,5,117,6,214,138,1.1,2010,1,9,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T05:00:00,4,156,5,155,6.4,189,142,0.9,2010,1,9,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T06:00:00,4,192,6,118,6.2,232,125,1.2,2010,1,9,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T07:00:00,4,202,5,163,6.6,176,139,1.5,2010,1,9,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T08:00:00,4,261,5,126,6.7,185,128,1.9,2010,1,9,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T09:00:00,4,243,3,150,7,147,109,2.2,2010,1,9,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T10:00:00,4,241,3,228,7.4,108,100,2.5,2010,1,9,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T11:00:00,3,259,2,202,7.9,72,84,2.6,2010,1,9,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T12:00:00,2,258,3,210,8.2,67,63,2.1,2010,1,9,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T13:00:00,2,224,1,202,8.4,85,43,1.3,2010,1,9,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T14:00:00,2,254,1,189,8.2,92,10,1.2,2010,1,9,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T15:00:00,1,229,2,205,7.9,130,346,1.4,2010,1,9,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T16:00:00,1,209,2,177,8,134,319,1.5,2010,1,9,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T17:00:00,2,173,7,165,8,163,295,1.9,2010,1,9,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T18:00:00,7,201,2,139,7.8,140,288,1.8,2010,1,9,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T19:00:00,7,200,4,147,7.4,149,276,1.5,2010,1,9,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T20:00:00,7,167,4,145,7,151,269,0.9,2010,1,9,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T21:00:00,4,166,5,154,6.7,140,214,0.8,2010,1,9,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T22:00:00,4,175,5,153,6.5,187,194,1.2,2010,1,9,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-09T23:00:00,4,150,5,143,6.6,181,195,0.7,2010,1,9,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T00:00:00,5,158,4,141,6.5,159,169,0.5,2010,1,10,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T01:00:00,5,156,4,130,6.4,220,190,0.5,2010,1,10,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T02:00:00,4,164,5,149,6.6,185,149,0.9,2010,1,10,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T03:00:00,4,188,5,127,6.2,216,143,1,2010,1,10,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T04:00:00,4,214,5,116,6.1,209,138,1.1,2010,1,10,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T05:00:00,5,157,4,154,6.5,187,144,0.9,2010,1,10,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T06:00:00,4,187,3,116,6.2,241,125,1.2,2010,1,10,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T07:00:00,4,186,5,168,6.6,183,140,1.3,2010,1,10,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T08:00:00,4,254,5,132,6.7,180,128,1.8,2010,1,10,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T09:00:00,4,234,3,156,6.9,150,108,2.2,2010,1,10,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T10:00:00,3,238,4,231,7.4,110,96,2.6,2010,1,10,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T11:00:00,3,278,2,205,7.9,74,81,2.7,2010,1,10,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T12:00:00,2,257,3,222,8.2,76,61,2.2,2010,1,10,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T13:00:00,2,235,1,207,8.3,91,43,1.6,2010,1,10,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T14:00:00,2,252,1,198,8.1,96,17,1.4,2010,1,10,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T15:00:00,1,226,2,215,7.9,123,353,1.3,2010,1,10,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T16:00:00,1,196,2,185,7.9,134,322,1.3,2010,1,10,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T17:00:00,2,176,7,162,7.9,165,296,1.7,2010,1,10,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T18:00:00,7,201,2,136,7.8,142,287,1.7,2010,1,10,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T19:00:00,7,199,4,140,7.4,153,277,1.5,2010,1,10,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T20:00:00,7,160,4,137,7,151,269,0.8,2010,1,10,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T21:00:00,4,161,5,147,6.7,154,214,0.7,2010,1,10,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T22:00:00,4,165,5,151,6.4,207,195,1.2,2010,1,10,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-10T23:00:00,4,148,5,140,6.4,190,184,0.6,2010,1,10,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T00:00:00,5,152,4,143,6.4,164,159,0.4,2010,1,11,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T01:00:00,5,152,4,133,6.3,218,176,0.5,2010,1,11,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T02:00:00,4,162,5,151,6.5,196,148,0.8,2010,1,11,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T03:00:00,4,183,5,126,6.2,229,140,0.9,2010,1,11,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T04:00:00,4,205,5,115,6.1,220,133,1,2010,1,11,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T05:00:00,5,155,4,154,6.5,183,143,0.9,2010,1,11,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T06:00:00,4,179,3,118,6.2,238,124,1.2,2010,1,11,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T07:00:00,4,178,5,155,6.5,189,138,1.3,2010,1,11,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T08:00:00,4,238,5,131,6.6,198,127,1.7,2010,1,11,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T09:00:00,4,232,3,154,6.9,145,107,2.1,2010,1,11,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T10:00:00,3,238,4,228,7.5,112,96,2.5,2010,1,11,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T11:00:00,3,282,2,212,7.9,78,82,2.6,2010,1,11,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T12:00:00,2,251,3,226,8.2,78,62,2.1,2010,1,11,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T13:00:00,2,233,1,210,8.4,94,36,1.4,2010,1,11,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T14:00:00,2,262,1,197,8.2,96,10,1.3,2010,1,11,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T15:00:00,1,227,2,219,8,123,346,1.4,2010,1,11,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T16:00:00,1,199,2,179,8,131,316,1.5,2010,1,11,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T17:00:00,2,165,7,164,8,163,297,2.2,2010,1,11,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T18:00:00,7,206,2,137,7.8,142,285,2.1,2010,1,11,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T19:00:00,7,206,4,117,7.4,151,281,1.7,2010,1,11,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T20:00:00,7,170,4,117,7,156,273,1.2,2010,1,11,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T21:00:00,7,161,4,146,6.7,171,238,0.9,2010,1,11,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T22:00:00,5,152,4,145,6.4,209,209,1.1,2010,1,11,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-11T23:00:00,4,148,5,134,6.4,194,202,0.6,2010,1,11,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T00:00:00,5,157,4,143,6.4,156,178,0.3,2010,1,12,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T01:00:00,5,150,4,127,6.3,209,189,0.3,2010,1,12,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T02:00:00,4,154,5,149,6.4,198,153,0.7,2010,1,12,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T03:00:00,4,176,5,134,6.2,234,142,0.9,2010,1,12,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T04:00:00,4,212,5,115,6.1,216,132,0.9,2010,1,12,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T05:00:00,4,155,5,149,6.4,192,137,0.7,2010,1,12,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T06:00:00,4,174,3,112,6.2,229,126,0.9,2010,1,12,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T07:00:00,4,168,5,153,6.4,189,138,1.1,2010,1,12,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T08:00:00,4,233,5,126,6.4,194,124,1.5,2010,1,12,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T09:00:00,4,230,3,163,6.8,150,103,2.1,2010,1,12,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T10:00:00,3,250,4,214,7.3,112,94,2.6,2010,1,12,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T11:00:00,3,283,2,217,7.8,74,81,2.6,2010,1,12,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T12:00:00,2,249,3,237,8.1,78,60,2.2,2010,1,12,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T13:00:00,2,230,1,207,8.3,96,33,1.4,2010,1,12,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T14:00:00,2,259,1,199,8.2,103,8,1.3,2010,1,12,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T15:00:00,2,219,1,218,8,121,343,1.4,2010,1,12,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T16:00:00,1,200,2,180,8.1,129,311,1.7,2010,1,12,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T17:00:00,7,171,2,166,8,158,296,2.2,2010,1,12,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T18:00:00,7,200,2,134,7.8,144,284,2.1,2010,1,12,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T19:00:00,7,210,2,122,7.5,144,283,1.8,2010,1,12,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T20:00:00,7,176,4,117,7,156,278,1.2,2010,1,12,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T21:00:00,7,168,4,142,6.7,169,238,0.9,2010,1,12,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T22:00:00,5,151,4,141,6.4,212,208,1,2010,1,12,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-12T23:00:00,4,148,5,127,6.4,194,195,0.6,2010,1,12,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T00:00:00,4,150,5,150,6.3,164,178,0.5,2010,1,13,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T01:00:00,5,145,4,132,6.3,200,181,0.4,2010,1,13,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T02:00:00,4,147,5,146,6.4,214,154,0.8,2010,1,13,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T03:00:00,4,173,5,126,6.2,236,139,0.9,2010,1,13,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T04:00:00,4,211,5,119,6.1,218,132,1,2010,1,13,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T05:00:00,4,163,5,143,6.5,183,129,0.9,2010,1,13,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T06:00:00,4,168,3,114,6.1,232,127,1,2010,1,13,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T07:00:00,4,167,5,148,6.5,185,138,1.3,2010,1,13,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T08:00:00,4,228,5,134,6.5,196,128,1.6,2010,1,13,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T09:00:00,4,231,3,168,6.8,154,106,2.2,2010,1,13,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T10:00:00,3,248,4,216,7.3,110,97,2.7,2010,1,13,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T11:00:00,3,287,2,227,7.8,72,87,2.8,2010,1,13,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T12:00:00,2,244,3,241,8,83,69,2.2,2010,1,13,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T13:00:00,2,236,1,193,8.2,94,51,1.3,2010,1,13,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T14:00:00,2,275,1,185,8.2,100,22,1.1,2010,1,13,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T15:00:00,1,222,2,221,8.1,112,343,1.1,2010,1,13,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T16:00:00,1,206,2,175,8.1,129,305,1.4,2010,1,13,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T17:00:00,7,182,2,164,8.1,154,289,2.2,2010,1,13,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T18:00:00,7,202,1,141,7.9,136,279,2.2,2010,1,13,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T19:00:00,7,212,4,120,7.6,142,277,1.8,2010,1,13,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T20:00:00,7,178,5,117,7.2,140,268,1.3,2010,1,13,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T21:00:00,7,172,4,147,6.8,174,231,1,2010,1,13,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T22:00:00,4,155,5,147,6.4,214,206,1.2,2010,1,13,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-13T23:00:00,4,164,5,121,6.3,199,186,0.7,2010,1,13,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T00:00:00,4,153,5,146,6.3,162,183,0.5,2010,1,14,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T01:00:00,5,143,4,127,6.3,200,182,0.4,2010,1,14,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T02:00:00,4,155,5,144,6.4,205,152,0.9,2010,1,14,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T03:00:00,4,186,5,123,6.1,243,142,1,2010,1,14,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T04:00:00,4,211,5,126,6.2,212,138,1,2010,1,14,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T05:00:00,4,167,5,123,6.4,187,132,0.8,2010,1,14,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T06:00:00,4,172,3,115,6.1,232,124,1,2010,1,14,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T07:00:00,4,166,5,147,6.4,171,136,1.3,2010,1,14,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T08:00:00,4,230,5,130,6.3,196,133,1.6,2010,1,14,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T09:00:00,4,225,3,167,6.7,154,106,2.2,2010,1,14,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T10:00:00,3,245,4,217,7.3,110,96,2.7,2010,1,14,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T11:00:00,3,282,2,224,7.9,69,85,2.8,2010,1,14,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T12:00:00,2,249,3,226,8,87,69,2.1,2010,1,14,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T13:00:00,2,235,1,197,8.4,89,47,1.2,2010,1,14,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T14:00:00,2,270,1,189,8.3,102,14,1,2010,1,14,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T15:00:00,2,229,1,220,8.2,94,336,1.1,2010,1,14,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T16:00:00,1,212,2,171,8.2,118,303,1.7,2010,1,14,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T17:00:00,7,172,2,157,8.2,141,287,2.2,2010,1,14,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T18:00:00,7,194,1,141,8,136,276,2.3,2010,1,14,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T19:00:00,7,219,4,115,7.6,138,273,2.1,2010,1,14,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T20:00:00,7,176,5,123,7.3,149,265,1.6,2010,1,14,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T21:00:00,7,169,5,144,6.8,176,234,1.2,2010,1,14,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T22:00:00,5,157,4,141,6.5,204,217,1.4,2010,1,14,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-14T23:00:00,4,159,5,128,6.3,194,210,0.7,2010,1,14,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T00:00:00,5,161,4,136,6.5,153,217,0.6,2010,1,15,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T01:00:00,5,139,4,131,6.4,184,196,0.4,2010,1,15,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T02:00:00,4,165,5,141,6.4,198,152,0.8,2010,1,15,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T03:00:00,4,173,5,130,6,238,139,0.8,2010,1,15,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T04:00:00,4,194,5,123,6.1,216,130,0.9,2010,1,15,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T05:00:00,4,167,5,115,6.3,192,114,0.8,2010,1,15,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T06:00:00,4,170,3,124,6.1,229,117,1.1,2010,1,15,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T07:00:00,4,168,5,145,6.4,169,130,1.3,2010,1,15,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T08:00:00,4,227,5,129,6.4,193,130,1.7,2010,1,15,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T09:00:00,4,227,3,159,6.7,158,108,2.2,2010,1,15,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T10:00:00,3,245,4,214,7.3,107,96,2.7,2010,1,15,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T11:00:00,3,281,2,226,7.9,67,86,2.8,2010,1,15,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T12:00:00,2,251,3,228,8.1,87,70,2,2010,1,15,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T13:00:00,2,233,1,197,8.4,89,46,1.2,2010,1,15,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T14:00:00,2,269,1,195,8.3,105,21,1.1,2010,1,15,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T15:00:00,2,225,1,217,8.2,92,332,1.1,2010,1,15,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T16:00:00,1,205,2,171,8.3,118,300,1.7,2010,1,15,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T17:00:00,7,174,2,152,8.3,136,288,2.3,2010,1,15,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T18:00:00,7,190,1,137,8.1,131,275,2.4,2010,1,15,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T19:00:00,7,223,4,133,7.8,129,270,2.1,2010,1,15,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T20:00:00,7,175,5,133,7.4,138,264,1.7,2010,1,15,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T21:00:00,7,182,5,153,6.9,169,238,1.3,2010,1,15,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T22:00:00,5,158,4,140,6.6,187,219,1.4,2010,1,15,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-15T23:00:00,4,162,5,125,6.3,193,218,0.7,2010,1,15,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-16T00:00:00,5,165,4,133,6.5,150,212,0.7,2010,1,16,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-16T01:00:00,4,139,5,128,6.4,182,190,0.3,2010,1,16,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-16T02:00:00,4,165,5,145,6.3,200,152,0.8,2010,1,16,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-16T03:00:00,4,167,5,125,6,242,133,0.8,2010,1,16,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",01-16T04:00:00,4,194,5,123,6.1,211,129,0.9,2010,1,16,4
